Date,AAPL,APX,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM
07-05-2018,0.0072,0.0023,0.0179,0.0236,0.0095,-0.0047,0.0131,0.0096,-0.0079,-0.0048
08-05-2018,0.0048,0.0118,-0.0061,0.0007,-0.0004,0.0130,-0.0067,-0.0008,0.0081,-0.0015
09-05-2018,0.0070,0.0076,0.0181,0.0179,0.0072,0.0170,-0.0179,0.0200,0.0071,-0.0027
10-05-2018,0.0143,0.0088,-0.0012,0.0089,0.0056,0.0008,0.0171,0.0071,0.0043,0.0114
11-05-2018,-0.0076,0.0004,-0.0047,0.0058,-0.0080,0.0079,0.0038,-0.0021,0.0168,-0.0007
14-05-2018,-0.0023,-0.0013,0.0062,0.0027,-0.0050,0.0042,0.0036,0.0041,0.0040,0.0011
15-05-2018,-0.0091,-0.0054,-0.0072,-0.0173,-0.0048,-0.0050,0.0047,-0.0096,-0.0162,-0.0039
16-05-2018,0.0093,-0.0015,-0.0034,0.0079,-0.0070,-0.0014,0.0206,-0.0025,-0.0085,0.0062
17-05-2018,-0.0063,0.0063,0.0093,-0.0007,-0.0376,-0.0008,-0.0067,-0.0077,-0.0056,-0.0009
18-05-2018,-0.0036,-0.0023,0.0206,0.0131,-0.0058,-0.0124,-0.0039,-0.0088,0.0113,-0.0029
21-05-2018,0.0071,0.0104,0.0361,0.0206,0.0125,0.0118,0.0013,0.0030,0.0126,0.0098
22-05-2018,-0.0025,0.0065,-0.0245,-0.0171,-0.0023,-0.0088,0.0001,0.0013,-0.0154,-0.0027
23-05-2018,0.0064,-0.0075,0.0118,0.0099,0.0007,0.0037,-0.0113,-0.0008,-0.0011,-0.0029
24-05-2018,-0.0011,0.0008,-0.0006,-0.0003,-0.0025,-0.0162,-0.0076,-0.0072,0.0026,-0.0041
25-05-2018,0.0023,-0.0089,0.0030,-0.0117,-0.0071,-0.0349,0.0009,-0.0046,-0.0016,-0.0030
29-05-2018,-0.0036,-0.0334,-0.0211,-0.0143,-0.0067,-0.0065,-0.0246,-0.0340,-0.0099,-0.0168
30-05-2018,-0.0021,0.0130,0.0162,0.0120,-0.0028,0.0311,0.0029,0.0094,0.0113,0.0099
31-05-2018,-0.0034,-0.0070,-0.0168,-0.0228,-0.0033,-0.0069,-0.0051,-0.0143,-0.0029,-0.0092
01-06-2018,0.0180,-0.0005,0.0129,0.0106,0.0222,-0.0036,-0.0011,0.0109,0.0043,0.0045
04-06-2018,0.0084,0.0122,0.0112,-0.0066,-0.0018,-0.0128,0.0089,0.0067,0.0214,0.0077
05-06-2018,0.0077,-0.0014,-0.0017,0.0033,0.0021,0.0038,-0.0030,-0.0067,0.0030,0.0046
06-06-2018,0.0035,0.0167,0.0318,0.0229,0.0135,0.0053,0.0197,0.0170,0.0086,0.0070
07-06-2018,-0.0027,0.0051,-0.0082,-0.0014,-0.0138,0.0290,0.0055,0.0053,0.0133,0.0045
08-06-2018,-0.0091,-0.0047,0.0026,-0.0062,-0.0039,-0.0041,0.0147,-0.0003,0.0110,0.0054
11-06-2018,-0.0025,0.0020,0.0039,0.0063,0.0048,0.0089,0.0036,0.0030,0.0066,0.0030
12-06-2018,0.0055,-0.0046,-0.0009,0.0076,0.0057,-0.0038,-0.0002,-0.0062,0.0084,0.0020
13-06-2018,-0.0082,-0.0070,-0.0183,-0.0177,0.0016,-0.0001,0.0190,0.0052,-0.0050,-0.0035
14-06-2018,0.0005,-0.0026,-0.0039,-0.0101,0.0155,-0.0044,0.0230,-0.0008,-0.0032,-0.0079
15-06-2018,-0.0103,-0.0124,-0.0125,-0.0204,-0.0098,-0.0195,0.0009,-0.0074,0.0044,0.0013
18-06-2018,-0.0005,-0.0005,-0.0088,-0.0089,-0.0009,0.0156,-0.0164,-0.0023,0.0007,-0.0063
19-06-2018,-0.0162,-0.0135,-0.0384,-0.0362,-0.0088,-0.0034,-0.0090,-0.0133,-0.0074,-0.0040
20-06-2018,0.0044,-0.0074,0.0046,-0.0012,-0.0018,-0.0020,0.0099,-0.0022,-0.0007,-0.0088
21-06-2018,-0.0056,0.0022,-0.0147,-0.0252,-0.0133,-0.0216,-0.0118,-0.0037,0.0062,-0.0097
22-06-2018,-0.0029,0.0062,0.0037,0.0029,0.0009,0.0205,0.0042,-0.0042,-0.0145,0.0002
25-06-2018,-0.0149,0.0135,-0.0227,-0.0240,-0.0211,-0.0199,-0.0178,-0.0198,-0.0052,-0.0176
26-06-2018,0.0124,-0.0033,0.0003,-0.0076,0.0061,0.0126,-0.0018,0.0002,-0.0001,0.0021
27-06-2018,-0.0015,-0.0127,-0.0045,-0.0069,-0.0052,0.0148,-0.0029,-0.0063,-0.0068,-0.0115
28-06-2018,0.0073,0.0001,0.0146,0.0105,0.0144,-0.0027,0.0078,0.0147,0.0010,0.0186
29-06-2018,-0.0021,0.0106,0.0026,-0.0026,0.0021,0.0061,0.0004,-0.0128,-0.0006,-0.0024
02-07-2018,0.0112,0.0102,0.0017,0.0046,-0.0051,-0.0172,0.0050,0.0122,-0.0055,0.0011
03-07-2018,-0.0174,-0.0117,-0.0094,-0.0180,-0.0033,0.0039,-0.0122,-0.0129,-0.0021,-0.0021
05-07-2018,0.0080,0.0071,0.0008,0.0148,-0.0026,-0.0060,0.0125,0.0016,0.0041,0.0133
06-07-2018,0.0139,-0.0001,0.0044,-0.0029,0.0035,0.0013,-0.0053,0.0048,0.0004,0.0074
09-07-2018,0.0139,0.0141,0.0218,0.0411,-0.0009,0.0149,0.0118,0.0280,0.0082,0.0134
10-07-2018,-0.0012,0.0000,0.0153,0.0020,0.0045,0.0127,0.0001,-0.0050,0.0078,0.0022
11-07-2018,-0.0130,0.0039,-0.0189,-0.0318,-0.0068,-0.0319,0.0190,-0.0052,-0.0033,0.0016
12-07-2018,0.0168,0.0085,0.0159,0.0195,0.0237,0.0060,0.0019,0.0069,0.0051,0.0104
13-07-2018,0.0016,-0.0064,0.0138,0.0095,-0.0413,-0.0018,0.0162,-0.0036,0.0037,-0.0038
16-07-2018,-0.0022,0.0019,0.0151,-0.0190,0.0172,-0.0085,0.0018,0.0222,0.0010,-0.0030
17-07-2018,0.0028,0.0046,0.0022,0.0063,-0.0038,-0.0087,0.0009,-0.0018,0.0112,-0.0135
18-07-2018,-0.0055,0.0181,0.0094,0.0156,-0.0031,-0.0031,0.0035,0.0010,-0.0006,0.0072
19-07-2018,0.0078,-0.0273,-0.0136,-0.0120,0.0045,0.0012,0.0130,-0.0070,0.0083,0.0327
20-07-2018,-0.0023,-0.0002,-0.0012,-0.0186,-0.0092,0.0049,-0.0058,0.0090,-0.0009,-0.0194
23-07-2018,0.0009,0.0107,-0.0046,-0.0039,0.0012,-0.0077,-0.0035,0.0089,-0.0011,-0.0044
24-07-2018,0.0073,0.0048,0.0142,0.0124,0.0078,0.0208,-0.0035,0.0091,-0.0012,0.0047
25-07-2018,0.0094,0.0090,-0.0066,0.0182,0.0182,0.0085,0.0043,0.0034,-0.0049,0.0016
26-07-2018,-0.0031,-0.0013,0.0096,0.0149,0.0086,-0.0076,0.0210,0.0018,-0.0080,0.0006
27-07-2018,-0.0166,0.0132,0.0037,-0.0001,-0.0221,0.0163,-0.0078,0.0022,-0.0113,-0.0106
30-07-2018,-0.0056,-0.0289,-0.0266,-0.0197,-0.0094,0.0148,0.0001,0.0055,0.0007,0.0023
31-07-2018,0.0020,-0.0132,0.0149,0.0290,0.0028,-0.0122,0.0083,-0.0064,0.0012,-0.0038
01-08-2018,0.0589,-0.0007,-0.0099,-0.0366,-0.0102,-0.0070,-0.0052,-0.0059,-0.0062,-0.0099
02-08-2018,0.0292,0.0028,-0.0086,-0.0038,0.0160,-0.0130,-0.0019,-0.0087,-0.0033,-0.0038
03-08-2018,0.0029,0.0106,-0.0037,0.0036,0.0071,0.0023,0.0119,0.0004,-0.0001,0.0332
06-08-2018,0.0052,0.0013,-0.0054,0.0070,0.0110,0.0020,0.0162,0.0079,0.0003,-0.0113
07-08-2018,-0.0094,0.0104,0.0121,0.0208,0.0065,0.0071,0.0053,0.0081,0.0069,0.0067
08-08-2018,0.0007,0.0079,-0.0085,-0.0188,0.0060,-0.0104,-0.0221,-0.0061,0.0049,-0.0008
09-08-2018,0.0079,0.0020,-0.0117,-0.0085,-0.0014,-0.0109,0.0016,-0.0110,0.0003,-0.0144
10-08-2018,-0.0065,-0.0137,-0.0125,-0.0188,0.0000,0.0066,-0.0130,-0.0178,-0.0090,-0.0020
13-08-2018,0.0065,0.0023,-0.0031,-0.0066,-0.0007,-0.0073,-0.0050,-0.0120,-0.0110,-0.0123
14-08-2018,0.0042,0.0036,0.0023,-0.0007,0.0057,0.0011,0.0056,0.0119,-0.0054,0.0046
15-08-2018,0.0023,-0.0066,-0.0218,-0.0215,-0.0032,-0.0379,0.0009,-0.0014,0.0046,0.0038
16-08-2018,0.0146,0.0112,0.0429,0.0321,0.0296,-0.0024,-0.0033,0.0164,0.0072,0.0099
17-08-2018,0.0200,0.0037,0.0012,0.0226,0.0157,0.0012,0.0000,0.0016,0.0009,0.0050
20-08-2018,-0.0097,0.0078,0.0125,-0.0048,0.0076,-0.0004,-0.0044,0.0103,0.0121,0.0031
21-08-2018,-0.0019,0.0094,0.0086,0.0095,-0.0095,0.0016,0.0036,0.0122,0.0116,-0.0037
22-08-2018,0.0000,0.0097,-0.0106,-0.0026,0.0046,0.0083,-0.0040,0.0029,-0.0063,-0.0050
23-08-2018,0.0020,-0.0043,-0.0073,-0.0203,0.0007,-0.0069,0.0005,-0.0125,0.0060,0.0009
24-08-2018,0.0031,0.0037,0.0055,0.0104,0.0065,0.0077,-0.0006,-0.0052,0.0057,0.0046
27-08-2018,0.0082,0.0122,0.0125,0.0277,0.0058,0.0113,0.0036,0.0319,0.0034,0.0045
28-08-2018,0.0081,0.0021,-0.0072,-0.0003,0.0077,-0.0041,0.0022,-0.0009,0.0000,-0.0007
29-08-2018,0.0149,-0.0053,-0.0029,-0.0010,0.0113,0.0030,-0.0012,-0.0040,-0.0014,0.0065
30-08-2018,0.0092,-0.0045,-0.0094,-0.0197,-0.0070,-0.0034,-0.0047,-0.0083,-0.0120,-0.0109
31-08-2018,0.0116,-0.0024,-0.0118,-0.0015,0.0131,-0.0113,0.0009,-0.0066,0.0076,0.0038
04-09-2018,0.0032,0.0097,0.0101,-0.0044,-0.0008,0.0035,-0.0104,-0.0006,0.0215,-0.0055
05-09-2018,-0.0065,-0.0124,0.0012,0.0170,-0.0096,0.0004,-0.0088,-0.0004,-0.0045,0.0067
06-09-2018,-0.0166,-0.0026,0.0132,0.0070,0.0002,-0.0310,0.0035,-0.0128,0.0085,-0.0018
07-09-2018,-0.0081,0.0065,-0.0057,-0.0018,-0.0049,-0.0055,0.0064,-0.0026,0.0017,-0.0064
10-09-2018,-0.0134,0.0114,-0.0212,0.0052,0.0004,-0.0010,-0.0026,-0.0086,0.0216,0.0014
11-09-2018,0.0253,0.0095,0.0099,-0.0001,-0.0008,0.0047,-0.0098,-0.0073,0.0150,0.0058
12-09-2018,-0.0124,-0.0040,0.0236,0.0158,-0.0030,0.0067,-0.0013,-0.0089,-0.0087,0.0005
13-09-2018,0.0242,0.0072,0.0058,0.0087,0.0075,0.0044,0.0111,0.0008,-0.0119,0.0162
14-09-2018,-0.0114,0.0083,0.0122,-0.0044,0.0034,0.0093,-0.0127,0.0040,-0.0018,-0.0042
17-09-2018,-0.0266,-0.0033,-0.0107,0.0091,-0.0061,0.0011,0.0009,-0.0059,-0.0032,-0.0026
18-09-2018,0.0017,0.0040,0.0214,0.0195,0.0074,0.0053,0.0016,0.0044,0.0126,0.0042
19-09-2018,0.0006,0.0042,0.0045,0.0248,-0.0038,0.0117,0.0024,0.0292,0.0031,0.0034
20-09-2018,0.0076,0.0092,0.0061,0.0212,0.0095,-0.0008,0.0167,0.0077,-0.0029,0.0140
21-09-2018,-0.0108,-0.0019,0.0130,0.0024,0.0174,0.0143,-0.0109,-0.0087,0.0063,0.0013
24-09-2018,0.0144,-0.0095,-0.0114,-0.0152,-0.0025,0.0123,0.0215,-0.0104,-0.0207,-0.0087
25-09-2018,0.0063,0.0002,-0.0021,0.0006,0.0006,0.0061,0.0076,-0.0017,-0.0025,-0.0075
26-09-2018,-0.0080,-0.0169,-0.0060,-0.0060,-0.0012,-0.0115,0.0139,-0.0156,0.0003,0.0181
27-09-2018,0.0206,-0.0015,0.0065,-0.0046,-0.0017,0.0043,0.0072,-0.0050,-0.0033,-0.0007
28-09-2018,0.0035,-0.0126,0.0123,0.0001,0.0066,-0.0016,0.0078,-0.0154,0.0015,-0.0019
01-10-2018,0.0067,0.0132,0.0279,-0.0014,0.0045,0.0173,-0.0060,0.0049,0.0022,0.0118
02-10-2018,0.0089,0.0045,0.0107,0.0167,0.0029,0.0028,0.0122,0.0033,-0.0137,0.0049
03-10-2018,0.0122,0.0006,0.0153,0.0220,0.0027,0.0046,-0.0064,0.0076,-0.0049,-0.0034
04-10-2018,-0.0176,-0.0065,-0.0059,-0.0093,-0.0155,-0.0029,-0.0067,-0.0013,-0.0240,-0.0125
05-10-2018,-0.0162,-0.0047,-0.0090,-0.0219,-0.0052,0.0030,-0.0116,-0.0078,-0.0124,-0.0151
08-10-2018,-0.0023,-0.0022,-0.0018,0.0003,-0.0127,-0.0039,0.0108,-0.0016,0.0103,-0.0043
09-10-2018,0.0139,-0.0031,-0.0009,-0.0254,-0.0006,0.0159,0.0075,-0.0108,-0.0134,-0.0077
10-10-2018,-0.0463,-0.0290,-0.0466,-0.0384,-0.0392,-0.0333,-0.0345,-0.0360,-0.0105,-0.0309
11-10-2018,-0.0088,-0.0192,-0.0255,-0.0191,-0.0331,-0.0340,-0.0152,-0.0089,-0.0204,-0.0257
12-10-2018,0.0357,0.0140,0.0056,0.0078,0.0360,-0.0056,0.0131,0.0042,0.0144,0.0132
15-10-2018,-0.0214,-0.0037,-0.0034,-0.0019,-0.0228,-0.0070,0.0074,0.0063,-0.0068,0.0020
16-10-2018,0.0220,0.0161,0.0261,0.0135,0.0257,0.0049,0.0242,0.0301,0.0126,0.0283
17-10-2018,-0.0043,0.0007,-0.0075,-0.0165,0.0026,-0.0019,0.0081,0.0297,-0.0434,-0.0763
18-10-2018,-0.0234,-0.0144,-0.0168,-0.0392,-0.0104,0.0015,-0.0081,-0.0146,-0.0255,-0.0261
19-10-2018,0.0152,0.0378,-0.0086,-0.0330,-0.0026,0.0057,0.0234,0.0089,-0.0033,-0.0111
22-10-2018,0.0061,-0.0208,-0.0008,-0.0199,0.0093,-0.0079,-0.0053,-0.0236,-0.0061,0.0071
23-10-2018,0.0094,-0.0012,-0.0167,-0.0756,-0.0074,-0.0325,-0.0036,-0.0137,-0.0012,0.0092
24-10-2018,-0.0343,-0.0243,0.0131,-0.0558,-0.0297,-0.0281,-0.0529,-0.0429,-0.0087,-0.0305
25-10-2018,0.0219,0.0173,0.0257,0.0293,0.0318,0.0124,0.0228,0.0231,0.0119,-0.0060
26-10-2018,-0.0159,-0.0227,-0.0124,-0.0050,-0.0268,-0.0004,-0.0085,-0.0077,-0.0382,-0.0131
29-10-2018,-0.0188,-0.0006,-0.0659,-0.0093,-0.0093,-0.0233,-0.0013,0.0100,0.0056,-0.0413
30-10-2018,0.0050,0.0088,0.0427,0.0305,0.0169,0.0176,0.0152,0.0223,0.0176,-0.0354
31-10-2018,0.0261,0.0064,0.0141,0.0329,0.0262,0.0072,0.0006,0.0278,-0.0020,0.0003
01-11-2018,0.0154,0.0128,0.0231,0.0279,-0.0022,-0.0043,0.0111,0.0071,0.0260,0.0121
02-11-2018,-0.0663,-0.0032,-0.0147,0.0087,-0.0037,0.0320,-0.0079,0.0120,-0.0029,-0.0099
05-11-2018,-0.0284,0.0145,0.0118,0.0049,0.0145,0.0367,0.0023,-0.0042,0.0126,0.0380
06-11-2018,0.0108,-0.0022,0.0124,0.0231,0.0078,-0.0003,0.0109,-0.0023,-0.0010,0.0255
07-11-2018,0.0303,0.0222,0.0151,0.0446,0.0301,0.0166,0.0029,0.0135,0.0287,0.0140
08-11-2018,-0.0070,0.0111,-0.0034,-0.0275,0.0113,-0.0125,-0.0090,0.0016,0.0041,-0.0117
09-11-2018,-0.0193,-0.0020,-0.0039,-0.0341,-0.0275,0.0013,0.0172,-0.0389,-0.0107,0.0013
12-11-2018,-0.0504,-0.0165,-0.0333,-0.0151,-0.0316,-0.0177,-0.0110,-0.0746,-0.0353,-0.0214
13-11-2018,-0.0100,0.0129,-0.0211,0.0077,-0.0110,-0.0174,0.0013,-0.0049,-0.0024,-0.0005
14-11-2018,-0.0282,-0.0008,-0.0137,-0.0068,-0.0175,0.0032,0.0023,-0.0125,0.0050,-0.0053
15-11-2018,0.0247,0.0170,-0.0091,0.0345,0.0550,0.0106,-0.0001,0.0062,-0.0141,0.0103
16-11-2018,0.0111,-0.0013,-0.0165,0.0042,-0.0090,0.0180,-0.0079,-0.0080,-0.0019,0.0011
19-11-2018,-0.0396,-0.0111,-0.0447,-0.0306,-0.0129,0.0030,-0.0066,-0.0193,-0.0194,-0.0104
20-11-2018,-0.0478,-0.0200,-0.0101,-0.0294,-0.0275,-0.0278,-0.0308,-0.0347,-0.0262,-0.0258
21-11-2018,-0.0011,0.0039,-0.0012,0.0131,0.0090,0.0127,0.0104,0.0066,0.0015,0.0117
23-11-2018,-0.0254,-0.0071,-0.0158,-0.0125,-0.0078,-0.0338,-0.0084,-0.0182,-0.0027,-0.0116
26-11-2018,0.0135,0.0373,0.0129,0.0203,0.0231,0.0121,0.0042,0.0277,0.0057,0.0202
27-11-2018,-0.0022,0.0039,0.0053,-0.0016,0.0121,0.0020,0.0120,-0.0036,0.0200,0.0039
28-11-2018,0.0385,0.0252,0.0486,0.0495,0.0254,0.0254,0.0193,0.0243,0.0243,0.0247
29-11-2018,-0.0077,-0.0140,0.0272,-0.0041,0.0011,0.0060,0.0044,-0.0176,-0.0100,-0.0124
